segment_id,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,segment_total_events,segment_event_rate,segment_rank_pct
osm_way_1100799171,12.9383752,77.57981140000001,12.938225009090907,77.57986602727273,12938,77579,Basavanagudi,"BTP186 - 9th Cross, 4th Main, Jayanagar",Named Junction,residential,6.0,11,osm_overpass_nearest_road,"RV Road, Cauvery Circle, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",,residential,"LINESTRING (77.5798218 12.9385617, 77.579801 12.9381887)",7.0,0.0022443090734209684,0.03417843388960205
osm_way_765876929,12.9977079927911,77.66970509981141,12.997489618181818,77.66967637272727,12997,77669,Banaswadi,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"Outer Ring Road, Ranka Junction, Annaiah Reddy Industrial Area, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,service,"LINESTRING (77.6699533 12.9973963, 77.6699148 12.9975253, 77.6694967 12.9974911, 77.6694703 12.9979398, 77.6698698 12.9979639, 77.6699148 12.9975253)",11.0,0.003526771401090093,0.17313863928112966
osm_way_775163649,12.975372489546142,77.62035082544892,12.975279063636362,77.62032248181819,12975,77620,Halasur,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",,service,"LINESTRING (77.6202458 12.9757625, 77.6204141 12.9757847, 77.6204637 12.9757917, 77.6203991 12.9754282, 77.6202964 12.9749438, 77.6202214 12.9749379, 77.6201835 12.9749312, 77.6201041 12.9749359)",10.0,0.0032061558191728116,0.11810012836970475
osm_way_334955601,13.013949242800775,77.5439565945654,13.014517318181817,77.5439887909091,13014,77544,Rajajinagar,No Junction,No Junction,secondary,9.0,11,osm_overpass_nearest_road,"Shankara Nagar Main Road, Ashoka Heights, Shankar Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Shankarnagar Main Road,tertiary,"LINESTRING (77.5438179 13.0158092, 77.5439259 13.0154555, 77.5439951 13.0148654, 77.5440173 13.0146509, 77.5440195 13.0143839, 77.5440193 13.0139301, 77.5439125 13.0135909, 77.543857 13.0133533, 77.5438433 13.0131226, 77.5439181 13.0129927, 77.5439652 13.0127072, 77.5439975 13.0124221, 77.5440008 13.012334, 77.5440154 13.012263, 77.5440503 13.012093)",10.0,0.0032061558191728116,0.11810012836970475
osm_way_1312998593,13.027569250654802,77.53564566872791,13.029372381818183,77.5367307,13028,77536,Yeshwanthpura,No Junction,No Junction,primary,12.0,11,osm_overpass_nearest_road,"Dr Rajkumar Puniya Bhoomi Road, Block 4, Goraguntepalya, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Outer Ring Road,trunk,"LINESTRING (77.5371691 13.0302122, 77.5371376 13.0301572, 77.5368368 13.0296286, 77.5366203 13.0292498, 77.5364182 13.028888, 77.5361794 13.0284871, 77.5360242 13.0282147, 77.5358458 13.0279053, 77.5356509 13.0275749, 77.5355151 13.0273415, 77.5353283 13.0270206, 77.5351966 13.0267944, 77.5350087 13.0264717, 77.5341333 13.0249679, 77.5341137 13.0249312)",11.0,0.003526771401090093,0.17313863928112966
osm_way_138696956,12.975629683332539,77.55116716569884,12.975087145454545,77.55219419090909,12975,77552,Magadi Road,BTP071 - Prasanna Junction,Named Junction,residential,6.0,11,osm_overpass_nearest_road,"80 Feet Ring Road, Prasanna Theatre Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",76th C Cross Road,residential,"LINESTRING (77.5522167 12.975006, 77.5521664 12.9750597, 77.5519632 12.9751647, 77.5516993 12.9753156, 77.5514355 12.9754958, 77.5511681 12.9756567, 77.551065 12.9757124, 77.5508746 12.975809, 77.5508399 12.9758295, 77.5501526 12.9761689, 77.5501334 12.9762422)",11.0,0.003526771401090093,0.17313863928112966
osm_way_36913437,12.982462442892853,77.60009791993339,12.982333809090909,77.60004088181819,12981,77599,Shivajinagar,BTP173 - TMC,Named Junction,residential,6.0,11,osm_overpass_nearest_road,"Plain Street, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Plain Street,residential,"LINESTRING (77.5998602 12.9817962, 77.5998757 12.9818396, 77.6003235 12.9830947, 77.6003356 12.9831287)",7.0,0.0022443090734209684,0.03417843388960205
osm_way_59358858,12.970487766168514,77.63874702456829,12.970076245454548,77.63877928181819,12970,77638,Jeevanbheemanagar,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"5th Cross Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",5th Cross Road,residential,"LINESTRING (77.6386374 12.972571, 77.6386416 12.9724627, 77.638642 12.9724532, 77.638679 12.9715084, 77.6386827 12.971433, 77.6387007 12.9710681, 77.6387336 12.9705728, 77.638767 12.9701266, 77.6387736 12.9700379, 77.6387771 12.9699848, 77.6387783 12.9699662, 77.6388072 12.9695264, 77.6388805 12.9684058)",10.0,0.0032061558191728116,0.11810012836970475
osm_way_1526007229,12.916026693855398,77.52059368361431,12.916479154545454,77.52057671818183,12916,77520,Kengeri,No Junction,No Junction,secondary,9.0,11,osm_overpass_nearest_road,"Model Road, Krishnappa Block, BEML Layout Stage 3, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",Jawaharlal Nehru Road,tertiary,"LINESTRING (77.520677 12.9148856, 77.5205945 12.9159735, 77.5205162 12.9171682)",11.0,0.003526771401090093,0.17313863928112966
osm_way_151676288,12.924328059028795,77.64864862694235,12.92445428181818,77.64988409090908,12924,77649,HSR Layout,No Junction,No Junction,primary,12.0,11,osm_overpass_nearest_road,"Outer Ring Road, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Outer Ring Road,primary,"LINESTRING (77.6473465 12.9240607, 77.6475504 12.9240961, 77.6477967 12.9241903, 77.6479308 12.9242366, 77.6480798 12.9242749, 77.6485004 12.9243551, 77.6490529 12.9244103, 77.6497704 12.924456, 77.649974 12.9244696)",11.0,0.003526771401090093,0.17313863928112966
osm_way_1487549199,12.876878849253302,77.6468241457911,12.877050754545452,77.64691097272727,12877,77646,Hulimavu,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"Hosur Road, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",,service,"LINESTRING (77.6467253 12.8769104, 77.6468231 12.8769271, 77.646839 12.8769225, 77.6468447 12.8769065, 77.6468637 12.8768076, 77.6468703 12.8767729)",8.0,0.0025649246553382495,0.049582798459563544
osm_way_631815106,12.89504621742539,77.67586474170375,12.89505319090909,77.67576179999999,12894,77675,Electronic City,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"Amrita College Road, Bhuvi Colony, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",,service,"LINESTRING (77.6754419 12.8954314, 77.6753981 12.8953268, 77.6753542 12.8952222, 77.6754119 12.8951961, 77.6761445 12.8948984, 77.6762984 12.8948359, 77.6763513 12.8948251, 77.6764008 12.8948465, 77.6764518 12.8949073, 77.6765027 12.8949681)",11.0,0.003526771401090093,0.17313863928112966
osm_way_146449643,12.921606775429762,77.58372902905222,12.920117054545456,77.58371178181818,12920,77583,Jayanagara,"BTP191 - 40th Cross, 4th Main, Jayanagar",Named Junction,secondary,9.0,11,osm_overpass_nearest_road,"9th Main Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",9th Main Road,secondary,"LINESTRING (77.5837693 12.9233385, 77.5837586 12.9228447, 77.5837496 12.922535, 77.5837454 12.922392, 77.5837308 12.9218801, 77.5837286 12.9217612, 77.583729 12.9217377, 77.5837191 12.9212716, 77.5837159 12.9211332, 77.58371 12.9208029, 77.5837077 12.9205161, 77.5837076 12.9203681, 77.5836929 12.919875)",8.0,0.0025649246553382495,0.049582798459563544
osm_way_1456820756,12.9849789,77.74444845,12.985103100000002,77.7449481,12985,77744,Whitefield,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"ECC Road, Salarpuria GR Tech Park, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,residential,"LINESTRING (77.7442767 12.9850243, 77.7446202 12.9849335)",11.0,0.003526771401090093,0.17313863928112966
osm_way_145513525,12.999910795589514,77.48684434736651,12.999605418181819,77.4882541,12999,77488,Kamakshipalya,No Junction,No Junction,secondary,9.0,11,osm_overpass_nearest_road,"1st Main Road, Soundarya Layout, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",60 Feet Road,tertiary,"LINESTRING (77.4887633 12.9995224, 77.4887052 12.9995283, 77.4883687 12.9996068, 77.4880791 12.9996753, 77.4879998 12.9996887, 77.4876902 12.9997537, 77.4874118 12.9998026, 77.4871369 12.9998653, 77.4868301 12.9999201, 77.4865546 12.9999774, 77.4864469 12.9999971, 77.4856241 13.000142, 77.4852926 13.0002032, 77.4852188 13.0002168, 77.4849681 13.000263, 77.4849316 13.0002965)",11.0,0.003526771401090093,0.17313863928112966
osm_way_1447303987,12.921344917346099,77.65157496095144,12.922149222205606,77.65144237251513,12921,77651,HSR Layout,No Junction,No Junction,secondary,9.0,11,osm_overpass_nearest_road,"27th Main Road, Meenakshi Classic, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",27th Main Road,secondary,"LINESTRING (77.6516244 12.9200111, 77.6516083 12.9205873, 77.6515866 12.9210288, 77.6515786 12.921204, 77.6515237 12.9226787)",9.0,0.0028855402372555306,0.07317073170731707
osm_way_639010018,12.94724221313766,77.59437160418577,12.947121972727274,77.5943281,12946,77594,Wilson Garden,BTP122 - Siddapura Junction,Named Junction,primary,12.0,11,osm_overpass_nearest_road,"Doctor M H Marigowda Road, Lakkasandra, Someshwara Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560030, India",Doctor M H Marigowda Road,primary,"LINESTRING (77.5955342 12.9459107, 77.5950286 12.9463647, 77.5948024 12.9465573, 77.5947661 12.9465974, 77.5947035 12.9466665, 77.5946428 12.9467448, 77.5944586 12.946948, 77.5943949 12.9470205, 77.5943458 12.9470775, 77.5943 12.9471528, 77.5942825 12.9471815, 77.5941403 12.9474005, 77.5940405 12.9475791, 77.5939627 12.9477749, 77.5938121 12.9480921, 77.5936815 12.9483544, 77.5936624 12.9483928, 77.5934434 12.9486833, 77.5934104 12.9487312)",9.0,0.0028855402372555306,0.07317073170731707
osm_way_1429934345,12.921215131437789,77.66497343284496,12.921138072727274,77.66523247272727,12921,77665,Bellandur,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"Outer Ring Road, Sajapur Junction, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",,residential,"LINESTRING (77.6655403 12.9212042, 77.665448 12.9211898, 77.6654192 12.9211871, 77.6652824 12.9211838, 77.6645805 12.921213, 77.6645636 12.9212204, 77.6645601 12.9212288, 77.6645646 12.9214062)",10.0,0.0032061558191728116,0.11810012836970475
osm_way_1428261544,13.018877927917572,77.67436060409676,13.020863473273009,77.67705716727272,13021,77678,Banaswadi,No Junction,No Junction,secondary,9.0,11,osm_overpass_nearest_road,"TC Palya Main Road, Kowdenahalli Extension, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Thambuchettypalya Main Road,secondary,"LINESTRING (77.6846787 13.0206836, 77.6842786 13.0206702, 77.6839896 13.0206774, 77.6839085 13.0206685, 77.6836556 13.0206899, 77.6836294 13.0206927, 77.6835785 13.0206983, 77.683351 13.0207208, 77.6832807 13.020731, 77.6830874 13.0207527, 77.6830259 13.0207595, 77.6826585 13.0208037, 77.6825485 13.0208151, 77.6823673 13.0208395, 77.6822175 13.0208533, 77.6819124 13.0208943, 77.6818058 13.0209067, 77.6816321 13.0209325, 77.6814954 13.0209511, 77.6813468 13.0209736, 77.681007 13.0209922, 77.6808644 13.0209963, 77.6807224 13.0209948, 77.6805193 13.0209959, 77.6803262 13.0210174, 77.6797446 13.0211208, 77.6794384 13.0211884, 77.6791051 13.0212554, 77.6789463 13.0212884, 77.678688 13.021319, 77.6784289 13.0213399, 77.6783596 13.0213299, 77.6781898 13.0213218, 77.6779977 13.0213022, 77.6777643 13.0212747, 77.6776995 13.021265, 77.6775627 13.0212445, 77.6774383 13.0212025, 77.6774135 13.0211713, 77.6773595 13.0211034, 77.6773146 13.0208813, 77.6772925 13.020856, 77.6772449 13.0207906, 77.6772088 13.0207684, 77.6768911 13.0207102, 77.6766562 13.0206704, 77.6759774 13.020547, 77.6758989 13.020526, 77.6758271 13.0205379, 77.6755185 13.0205283, 77.6752694 13.0204999, 77.6752251 13.0204801, 77.6749403 13.0202793, 77.6744956 13.0199989, 77.6744514 13.0199614, 77.6742649 13.0198638, 77.6741204 13.0197875, 77.673904 13.019675, 77.6738613 13.0196507, 77.673848 13.0196419, 77.6738329 13.0196319, 77.673809 13.019616, 77.6735725 13.019459, 77.6735161 13.0194114, 77.6733866 13.0193022, 77.673248 13.0191854, 77.6732325 13.0191731, 77.6729298 13.018933, 77.6728977 13.0189075, 77.672659 13.0187181, 77.6725364 13.0186368, 77.6724524 13.0185967, 77.6722061 13.0184396, 77.6721353 13.0183944, 77.6720525 13.0183416, 77.6719644 13.0182854, 77.671891 13.0182396, 77.6718331 13.0182036, 77.6717466 13.0181599, 77.6715616 13.0180665, 77.6714606 13.0180156, 77.6713967 13.0179833, 77.6711681 13.0178679, 77.671022 13.0177925, 77.6705585 13.0175603, 77.6702513 13.017422, 77.6698798 13.0172416, 77.669652 13.0171418, 77.6695606 13.0171018, 77.6693346 13.016993, 77.6691115 13.016843, 77.6689853 13.0167582, 77.6689544 13.0167379, 77.6689155 13.0167164, 77.6688418 13.0166595, 77.6683429 13.0162707, 77.6681848 13.0161039, 77.6678195 13.0158474, 77.6676347 13.0157453, 77.6675524 13.0156998, 77.6672984 13.0155529, 77.6672278 13.015512, 77.6670057 13.0153844, 77.6669461 13.0153578, 77.6666352 13.015239, 77.6665457 13.015223, 77.6662903 13.0151331, 77.6661841 13.0150971, 77.6659767 13.015024, 77.6658755 13.0149763, 77.6655771 13.0148362, 77.6652751 13.0146337, 77.6651212 13.0145437, 77.6649383 13.0143888, 77.664734 13.0141962, 77.6646965 13.0141612)",10.0,0.0032061558191728116,0.11810012836970475
osm_way_36982686,13.0248456708259,77.59383431225203,13.024843754545456,77.59387845454546,13024,77594,R.T. Nagar,No Junction,No Junction,secondary,9.0,11,osm_overpass_nearest_road,"9th Main Road, Akamma Block, Dinnur, Bengaluru, Karnataka. Pin-560032 (India)",Dinnur Main Road,secondary,"LINESTRING (77.5929505 13.0249798, 77.5930189 13.0249694, 77.5930661 13.0249626, 77.593452 13.0249069, 77.5943128 13.0247707, 77.5946689 13.0247162, 77.5947177 13.0247087)",11.0,0.003526771401090093,0.17313863928112966
osm_way_142475872,13.01722559363578,77.5325231994604,13.017224272727274,77.53205070909091,13017,77532,Rajajinagar,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"6th Main Road, Block 4, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",4th Main Road,residential,"LINESTRING (77.531648 13.0172998, 77.5323013 13.0172444, 77.5333984 13.0171514)",11.0,0.003526771401090093,0.17313863928112966
osm_way_142292672,12.989971324591338,77.50842455176732,12.989141799999999,77.5082029090909,12989,77508,Kamakshipalya,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,residential,"LINESTRING (77.5081984 12.9890119, 77.5084063 12.9899184, 77.5085569 12.990515, 77.5085821 12.9905751, 77.5086494 12.9909302)",11.0,0.003526771401090093,0.17313863928112966
osm_way_658220658,12.990052139415091,77.55163897220689,12.990070609090909,77.55137193636364,12990,77551,Rajajinagar,"BTP170 - Dr. Bheem Rao Palace, Chord Road",Named Junction,secondary,9.0,11,osm_overpass_nearest_road,"41st Cross Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",41st Cross Road,tertiary,"LINESTRING (77.5525088 12.9900207, 77.5521164 12.9900329, 77.5518203 12.9900445, 77.5516938 12.9900499, 77.5510213 12.9900769, 77.5508682 12.9900764, 77.550839 12.9900793, 77.5508187 12.9900841, 77.5507711 12.9900958)",10.0,0.0032061558191728116,0.11810012836970475
osm_way_660093365,13.045922524647683,77.5211393157736,13.045456936363633,77.52178716363636,13045,77521,Chikkabanavara,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"1st Main Road, Sabari Nagar, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",,residential,"LINESTRING (77.5218749 13.0454065, 77.5215188 13.0456727, 77.5209394 13.0460559, 77.5203969 13.0464291)",11.0,0.003526771401090093,0.17313863928112966
osm_way_1395717890,12.999822850000001,77.67636619999999,12.999816146843717,77.67641162475587,12999,77676,Mahadevapura,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"B Narayanpura Main Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",,residential,"LINESTRING (77.676386 12.9997206, 77.6763464 12.9999251)",10.0,0.0032061558191728116,0.11810012836970475
osm_way_1391305616,13.061773898208633,77.57609092218132,13.06197689090909,77.57601724545454,13062,77575,Kodigehalli,No Junction,No Junction,secondary,9.0,11,osm_overpass_nearest_road,"Tindlu Road, Dasappa Layout, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Kodigehalli Main Road,tertiary,"LINESTRING (77.5758756 13.0626379, 77.5759439 13.062324, 77.5760062 13.0620048, 77.5760567 13.0617755, 77.5761028 13.0616103, 77.5761571 13.0614573, 77.5763365 13.0610698, 77.5763872 13.0609356)",11.0,0.003526771401090093,0.17313863928112966
osm_way_661734143,12.9432316,77.69808409999999,12.943297627272727,77.69795873636363,12943,77697,HAL Old Airport,No Junction,No Junction,residential,6.0,11,osm_overpass_nearest_road,"Outer Ring Road, Salarpuria Sattva Eminence, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,service,"LINESTRING (77.6982405 12.9430787, 77.6979277 12.9433845)",11.0,0.003526771401090093,0.17313863928112966
osm_way_138991406,12.949740285798404,77.59775224637336,12.949368845454545,77.59741515454544,12949,77597,Wilson Garden,"BTP123 - 10th Cross, Wilson Garden",Named Junction,secondary,9.0,11,osm_overpass_nearest_road,"9th Cross Road, PWD Quarters, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",9th Cross Road,tertiary,"LINESTRING (77.5987536 12.9508666, 77.5986533 12.950754, 77.5984935 12.9505423, 77.59846 12.9504979, 77.5982605 12.9502718, 77.5973902 12.9493541, 77.5967303 12.9486312)",8.0,0.0025649246553382495,0.049582798459563544
osm_way_138905270,12.998283900000002,77.55160240000001,12.998187372727273,77.55121847272727,12998,77551,Malleshwaram,"BTP182 - 19th Main Junction, Rajajinagar",Named Junction,residential,6.0,11,osm_overpass_nearest_road,"19th Cross Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",19th Cross Road,residential,"LINESTRING (77.5509979 12.9981386, 77.5522069 12.9984292)",10.0,0.0032061558191728116,0.11810012836970475
osm_way_497119336,12.966043299999999,77.5350656,12.966099918181818,77.53497964545454,12966,77534,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,residential,6.0,11,osm_overpass_nearest_road,"22nd Main Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,service,"LINESTRING (77.5349501 12.9660446, 77.5351811 12.966042)",9.0,0.0028855402372555306,0.07317073170731707
osm_way_1388159520,12.906437149036122,77.57424036727792,12.906432636363634,77.57391931818181,12906,77574,J.P. Nagar,"BTP159 - JP Nagar Metro, ORR",Named Junction,primary,12.0,11,osm_overpass_nearest_road,"Dr Rajkumar Puniya Bhoomi Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",Outer Ring Road,trunk,"LINESTRING (77.5750827 12.9064391, 77.5750412 12.9064394, 77.5749445 12.9064402, 77.5744021 12.9064445, 77.5734546 12.9064246, 77.5734294 12.9064247, 77.5733981 12.9064249)",9.0,0.0028855402372555306,0.07317073170731707
