segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,segment_total_events,segment_event_rate,segment_rank_pct,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,days_since_start,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,lag_1h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,lag_2h_total,lag_3h_total,lag_24h_total,lag_168h_total
osm_way_36884561,2023-11-16 00:00:00,0,0,0,0,0,0,0,12.97824356424307,77.58089361338057,12.977598505214372,77.58039964762457,12977,77580,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,secondary,9.0,863,osm_overpass_nearest_road,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Kalidasa Road,tertiary,"LINESTRING (77.5799536 12.9767572, 77.5799706 12.9768423, 77.5799782 12.9768806, 77.5802402 12.9772665, 77.5804517 12.9775781, 77.5804614 12.9775923, 77.5810821 12.9785067, 77.5813476 12.9788978, 77.5813716 12.9789343, 77.5817433 12.9794981, 77.5817508 12.9795174, 77.5817352 12.9795773, 77.5817004 12.9796232, 77.5816277 12.9797193)",802.0,0.24399148159415882,0.25833333333333336,0,3,11,320,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.0,0.03650745360511104,0.0,0.1663522969272893,0.25129297231518105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_36897692,2023-11-16 00:00:00,0,8,0,1,0,0,9,12.977922940125543,77.57950519038684,12.978073130064839,77.57949412020109,12978,77579,Upparpet,BTP058 - Subbanna Junction,Named Junction,residential,6.0,1082,osm_overpass_nearest_road,"2nd Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Acharya Tulsi Road,residential,"LINESTRING (77.5795785 12.9790472, 77.5795749 12.9790032, 77.579535 12.9785249, 77.5795192 12.9782229, 77.5795045 12.9779931, 77.5794755 12.9774317, 77.5794544 12.9768793, 77.5794481 12.9767977)",960.0,0.2920596288408884,0.55,0,3,11,320,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.0,0.3577730453300882,0.7155460906601765,0.1663522969272893,0.25129297231518105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_36954518,2023-11-16 00:00:00,0,2,0,1,0,0,3,12.976315461382207,77.57844066156758,12.976299873148976,77.5784038765388,12975,77578,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,residential,6.0,1121,osm_overpass_nearest_road,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2nd Main Road,residential,"LINESTRING (77.5786807 12.9768683, 77.5786723 12.9768176, 77.5785575 12.9765692, 77.5784149 12.9762582, 77.5782112 12.9758138, 77.5781773 12.9757734)",1010.0,0.30727106784301794,0.5666666666666667,0,3,11,320,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.0,0.13872832369942195,0.5111043504715547,0.1663522969272893,0.25129297231518105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_376662041,2023-11-16 00:00:00,0,3,4,0,1,0,8,12.999170069302139,77.6741386828466,13.000330319407174,77.67699246129072,12999,77674,Mahadevapura,No Junction,No Junction,primary,12.0,1079,osm_overpass_nearest_road,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Outer Ring Road,trunk,"LINESTRING (77.6693888 12.9970148, 77.6696003 12.9972142, 77.6699533 12.9973963, 77.6701123 12.9974686, 77.670498 12.997625, 77.6706449 12.9976937, 77.6708406 12.9977854, 77.6715413 12.9981135, 77.671595 12.9981386, 77.6717284 12.9981983, 77.6721315 12.9983785, 77.6730545 12.9988173, 77.6733556 12.9989605, 77.673488 12.9990235, 77.6736621 12.999116, 77.6741325 12.9993332, 77.6754253 12.9999607, 77.6762539 13.0003526, 77.6763894 13.0003982, 77.6765114 13.0004176, 77.6766034 13.0004202, 77.6767791 13.0004154, 77.6775323 13.0003968, 77.677766 13.000391, 77.6779586 13.0003626, 77.6780619 13.0003548, 77.6782002 13.0003513, 77.6783496 13.0003599, 77.6788948 13.0003961, 77.6791245 13.0004114)",885.0,0.26924247033769394,0.43333333333333335,0,3,11,320,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.0,0.5111043504715546,0.6133252205658656,0.1663522969272893,0.25129297231518105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_411092287,2023-11-16 00:00:00,0,0,0,0,0,0,0,12.973275852224216,77.57915224504028,12.97326839255814,77.57916294041343,12972,77578,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,residential,6.0,1935,osm_overpass_nearest_road,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",6th Cross Road,residential,"LINESTRING (77.5793892 12.9738042, 77.5793509 12.9737188, 77.5792103 12.9734053, 77.5790666 12.9730849, 77.5789153 12.9727475)",1785.0,0.5430483723760268,0.7833333333333333,0,3,11,320,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.0,0.007301490721022208,0.05111043504715546,0.1663522969272893,0.25129297231518105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_515732742,2023-11-16 00:00:00,1,0,0,0,0,0,1,12.997921294986323,77.54493236260319,12.997638214939947,77.54667750318588,12997,77543,Vijayanagara,BTP205 - Modi Hospital Junction,Named Junction,secondary,9.0,1243,osm_overpass_nearest_road,"Padmabhushan Dr MC Modi Road, Phase 1, Manjunatha Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Modi Hospital Main Road,secondary,"LINESTRING (77.5489903 12.9975251, 77.5489437 12.9975227, 77.548436 12.9974964, 77.5484299 12.9974962, 77.5476825 12.9974667, 77.5465163 12.9974227, 77.5464283 12.9974194, 77.5463675 12.9974172, 77.5462716 12.9974204, 77.5459103 12.9974325, 77.5454662 12.9974488, 77.5450397 12.9974962, 77.5449022 12.997533, 77.5427821 12.9983669, 77.5423629 12.9986017, 77.541779 12.9989724, 77.5416311 12.9990606, 77.541438 12.9991758, 77.5412835 12.9992647, 77.5412555 12.9992808, 77.541132 12.9993701)",1169.0,0.3556434438697901,0.6333333333333333,0,3,11,320,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.0,0.03650745360511104,0.10222087009431093,0.1663522969272893,0.25129297231518105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_131683873,2023-11-16 01:00:00,0,0,0,0,0,0,0,12.981783857300867,77.60636832530035,12.982001976448942,77.60642671573137,12981,77606,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,residential,6.0,1087,osm_overpass_nearest_road,"Hospital Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Hospital Cross Road,living_street,"LINESTRING (77.6062262 12.9813042, 77.6062415 12.9813561, 77.6065046 12.9822435, 77.6065105 12.9822635)",1079.0,0.3282628536659568,0.5833333333333334,1,3,11,320,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.041666666666667,0.0,0.0,0.35266200182537266,0.44125342257377553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_191031652,2023-11-16 01:00:00,0,0,0,1,0,0,1,12.975547666093782,77.57909565902443,12.975991089650536,77.57939043776881,12974,77578,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,secondary,9.0,744,osm_overpass_nearest_road,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Kalidasa Road,tertiary,"LINESTRING (77.5799536 12.9767572, 77.5798591 12.9766444, 77.579694 12.9764081, 77.5796043 12.9762779, 77.5795741 12.9762355, 77.5794558 12.9760642, 77.5793826 12.9759589, 77.5790056 12.9754212, 77.57854 12.9747507, 77.5784248 12.9745861, 77.5783155 12.9744196, 77.5783052 12.9744017, 77.5782468 12.9743317)",693.0,0.21083054456951628,0.1,1,3,11,320,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.041666666666667,0.07301490721022208,0.05111043504715546,0.35266200182537266,0.44125342257377553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_23515540,2023-11-16 01:00:00,0,1,0,0,0,0,1,12.976942609972452,77.57782639526344,12.976968142125605,77.57747172086957,12976,77577,Upparpet,BTP040 - Elite Junction,Named Junction,secondary,9.0,2070,osm_overpass_nearest_road,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2nd Cross Road,tertiary,"LINESTRING (77.5756976 12.9770902, 77.5757886 12.9770972, 77.5760581 12.977088, 77.5765082 12.9770641, 77.577324 12.9769955, 77.5776336 12.9769647, 77.5779741 12.9769322, 77.5782155 12.9769092, 77.5786807 12.9768683, 77.5792617 12.9768129, 77.5794481 12.9767977, 77.5797583 12.9767729, 77.5799536 12.9767572)",1870.0,0.5689078186796471,0.85,1,3,11,320,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.041666666666667,0.7374505628232431,0.7155460906601765,0.35266200182537266,0.44125342257377553,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_26139254,2023-11-16 01:00:00,3,1,1,0,1,0,6,12.976750147842468,77.57646299116512,12.9769971167057,77.57646129371584,12977,77576,Upparpet,BTP040 - Elite Junction,Named Junction,residential,6.0,2562,osm_overpass_nearest_road,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,residential,"LINESTRING (77.5764555 12.9780131, 77.5764653 12.9778849, 77.5764745 12.9775456, 77.576502 12.9771196, 77.5765082 12.9770641, 77.5765114 12.9770102, 77.5765397 12.9762162, 77.5764481 12.9759669, 77.5761926 12.9755992, 77.576166 12.9755676)",2233.0,0.6793428658351081,0.9,1,3,11,320,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.041666666666667,0.4380894432613325,1.0733191359902647,0.35266200182537266,0.44125342257377553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_325436715,2023-11-16 01:00:00,1,0,0,0,0,0,1,12.991960235782026,77.58862880681458,12.991452731343438,77.5885572330766,12991,77588,High ground,BTP032 - Windsor Circle,Named Junction,secondary,9.0,1134,osm_overpass_nearest_road,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Palace Road,tertiary,"LINESTRING (77.5885678 12.9907672, 77.588569 12.990801, 77.5885524 12.9910347, 77.5885422 12.9911615, 77.588534 12.9914522, 77.5885847 12.9918899, 77.5886182 12.9921712, 77.588641 12.9923482, 77.5886772 12.9925216, 77.5887034 12.9926113, 77.5887587 12.9928206, 77.5887916 12.9929279, 77.5888436 12.9930735, 77.5888735 12.9931271)",1130.0,0.343778521448129,0.6166666666666667,1,3,11,320,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.041666666666667,0.5330088226346212,0.8177669607544874,0.35266200182537266,0.44125342257377553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_36897684,2023-11-16 01:00:00,0,0,2,0,0,0,2,12.96438459994833,77.5771813020711,12.964393031546555,77.57716275054106,12964,77577,City Market,BTP082 - KR Market Junction,Named Junction,primary,12.0,773,osm_overpass_nearest_road,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",SJP Road,primary,"LINESTRING (77.5768931 12.9642064, 77.5769452 12.9643175, 77.5770909 12.9643978, 77.5773326 12.9644269, 77.577442 12.9644504, 77.5775352 12.9644621)",717.0,0.21813203529053848,0.15,1,3,11,320,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.041666666666667,0.700943109218132,1.1244295710374201,0.35266200182537266,0.44125342257377553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_36897692,2023-11-16 01:00:00,0,3,1,0,0,0,4,12.977922940125543,77.57950519038684,12.978073130064839,77.57949412020109,12978,77579,Upparpet,BTP058 - Subbanna Junction,Named Junction,residential,6.0,1082,osm_overpass_nearest_road,"2nd Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Acharya Tulsi Road,residential,"LINESTRING (77.5795785 12.9790472, 77.5795749 12.9790032, 77.579535 12.9785249, 77.5795192 12.9782229, 77.5795045 12.9779931, 77.5794755 12.9774317, 77.5794544 12.9768793, 77.5794481 12.9767977)",960.0,0.2920596288408884,0.55,1,3,11,320,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.041666666666667,1.9787039853970185,2.351080012169151,0.35266200182537266,0.44125342257377553,9.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
osm_way_376662041,2023-11-16 01:00:00,0,4,1,0,0,0,5,12.999170069302139,77.6741386828466,13.000330319407174,77.67699246129072,12999,77674,Mahadevapura,No Junction,No Junction,primary,12.0,1079,osm_overpass_nearest_road,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Outer Ring Road,trunk,"LINESTRING (77.6693888 12.9970148, 77.6696003 12.9972142, 77.6699533 12.9973963, 77.6701123 12.9974686, 77.670498 12.997625, 77.6706449 12.9976937, 77.6708406 12.9977854, 77.6715413 12.9981135, 77.671595 12.9981386, 77.6717284 12.9981983, 77.6721315 12.9983785, 77.6730545 12.9988173, 77.6733556 12.9989605, 77.673488 12.9990235, 77.6736621 12.999116, 77.6741325 12.9993332, 77.6754253 12.9999607, 77.6762539 13.0003526, 77.6763894 13.0003982, 77.6765114 13.0004176, 77.6766034 13.0004202, 77.6767791 13.0004154, 77.6775323 13.0003968, 77.677766 13.000391, 77.6779586 13.0003626, 77.6780619 13.0003548, 77.6782002 13.0003513, 77.6783496 13.0003599, 77.6788948 13.0003961, 77.6791245 13.0004114)",885.0,0.26924247033769394,0.43333333333333335,1,3,11,320,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.041666666666667,1.8618801338606632,1.5333130514146638,0.35266200182537266,0.44125342257377553,8.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
osm_way_548524980,2023-11-16 01:00:00,0,4,0,0,0,0,4,12.97905629257016,77.579264892559,12.979066866654659,77.57907847997792,12978,77580,Upparpet,BTP058 - Subbanna Junction,Named Junction,secondary,9.0,2001,osm_overpass_nearest_road,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",6th Cross Road,tertiary,"LINESTRING (77.5814238 12.9788635, 77.5813476 12.9788978, 77.581298 12.9789125, 77.5798959 12.979021, 77.5795785 12.9790472, 77.5783025 12.9791192, 77.5771746 12.9791906, 77.5771507 12.9791846, 77.5771002 12.9791649)",1790.0,0.5445695162762397,0.8,1,3,11,320,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.041666666666667,3.044721630666261,5.059933069668391,0.35266200182537266,0.44125342257377553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1207956701,2023-11-16 02:00:00,0,0,1,0,0,0,1,12.969572265754024,77.57562264857323,12.969297471136619,77.57545534924311,12967,77574,City Market,"BTP083 - AS Char Street, Mysore Road",Named Junction,secondary,9.0,2120,osm_overpass_nearest_road,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",B.V.K. Iyengar Road,tertiary,"LINESTRING (77.5782165 12.9742839, 77.5782278 12.9742486, 77.5782223 12.9742351, 77.5776122 12.9732963, 77.577262 12.9728021, 77.5770768 12.972468, 77.5769176 12.9721843, 77.5767774 12.9719343, 77.576621 12.9716162, 77.5764488 12.9712876, 77.5761969 12.9707663, 77.5759496 12.9703063, 77.5758361 12.970092, 77.5757499 12.9699214, 77.5756955 12.969816, 77.5754016 12.9693619, 77.575299 12.9691863, 77.5751608 12.9689499, 77.5751179 12.9688663, 77.5750366 12.9686896, 77.5749002 12.9684141, 77.574889 12.9683898, 77.5748666 12.9683438, 77.5747499 12.9680994, 77.5746035 12.9678268, 77.5745573 12.967738, 77.574455 12.9675416, 77.5744276 12.9674877, 77.574304 12.9672571, 77.5740237 12.9667126, 77.5739248 12.9665043, 77.5738916 12.9664173, 77.5737872 12.9660315, 77.5737699 12.9656705, 77.5737705 12.9654368, 77.5737614 12.9650533, 77.5737589 12.9650053, 77.5737567 12.9649596, 77.5737399 12.9646124)",1981.0,0.6026772132643748,0.8666666666666667,2,3,11,320,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.083333333333333,0.3577730453300882,0.35777304533008825,0.3486461819288105,0.4037724368725282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1304379337,2023-11-16 02:00:00,0,2,3,0,0,0,5,12.979812283815365,77.5749078562517,12.979782275115921,77.57493152511593,12979,77574,Upparpet,BTP057 - Anand Rao Junction,Named Junction,secondary,9.0,1294,osm_overpass_nearest_road,"Subedar Chatram Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Subedar Chatram Road,tertiary,"LINESTRING (77.5747755 12.9806213, 77.5747944 12.9804928, 77.5748336 12.9802272, 77.5748759 12.9799578, 77.5748796 12.9799346, 77.5749618 12.9794576, 77.5750712 12.9790093)",1122.0,0.34134469120778826,0.6,2,3,11,320,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.083333333333333,0.949193793732887,1.8399756616975966,0.3486461819288105,0.4037724368725282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_191031652,2023-11-16 02:00:00,0,0,0,0,0,0,0,12.975547666093782,77.57909565902443,12.975991089650536,77.57939043776881,12974,77578,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,secondary,9.0,744,osm_overpass_nearest_road,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Kalidasa Road,tertiary,"LINESTRING (77.5799536 12.9767572, 77.5798591 12.9766444, 77.579694 12.9764081, 77.5796043 12.9762779, 77.5795741 12.9762355, 77.5794558 12.9760642, 77.5793826 12.9759589, 77.5790056 12.9754212, 77.57854 12.9747507, 77.5784248 12.9745861, 77.5783155 12.9744196, 77.5783052 12.9744017, 77.5782468 12.9743317)",693.0,0.21083054456951628,0.1,2,3,11,320,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.083333333333333,0.16793428658351078,0.0,0.3486461819288105,0.4037724368725282,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
osm_way_207478098,2023-11-16 02:00:00,0,1,0,0,0,0,1,12.976853645487303,77.57725627025195,12.976642602039357,77.57730475910554,12976,77577,Upparpet,BTP040 - Elite Junction,Named Junction,secondary,9.0,2795,osm_overpass_nearest_road,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",W H Hanumanthappa Road,tertiary,"LINESTRING (77.5770417 12.9748638, 77.5770658 12.9749238, 77.5773858 12.9761091, 77.5774247 12.9762448, 77.5773324 12.9769348, 77.577324 12.9769955, 77.5773154 12.9770549, 77.5772549 12.977612, 77.5772101 12.9781106, 77.5771476 12.9786725, 77.5771236 12.9788731)",2546.0,0.7745664739884393,0.95,2,3,11,320,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.083333333333333,0.3723760267721326,0.4088834803772437,0.3486461819288105,0.4037724368725282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
osm_way_238204954,2023-11-16 02:00:00,0,1,0,0,0,0,1,13.033766999489021,77.58830814472354,13.035308043955306,77.58902140572215,13034,77588,Hebbala,No Junction,No Junction,secondary,9.0,2541,osm_overpass_nearest_road,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,tertiary,"LINESTRING (77.5896413 13.0391168, 77.5896333 13.0390477, 77.5896159 13.0388971, 77.5895934 13.0387022, 77.5895569 13.0384562, 77.5895434 13.0383093, 77.5895396 13.0382688, 77.5895168 13.0380097, 77.5894958 13.0376843, 77.5894897 13.0375654, 77.5894674 13.037188, 77.5894545 13.0368067, 77.5893897 13.0364164, 77.5893585 13.0362732, 77.5893359 13.0361655, 77.5892772 13.0359949, 77.58924 13.0359144, 77.5892312 13.0358943, 77.5892169 13.0358613, 77.5892032 13.0358257, 77.5891702 13.0357548, 77.589153 13.0357179, 77.5888455 13.0350662, 77.5888141 13.0350071, 77.5886427 13.034619, 77.5885703 13.0343925, 77.5885063 13.0341558, 77.5884959 13.0340825, 77.5884633 13.0338577, 77.5884402 13.0335721, 77.588374 13.0332776, 77.588352 13.0331796, 77.5882036 13.0328078, 77.5880042 13.0324173, 77.5877483 13.031916, 77.5873759 13.0310874, 77.5870899 13.0304228, 77.5870571 13.0303467, 77.5868858 13.0299177, 77.5868452 13.029816, 77.5867828 13.0296395, 77.5864491 13.0288208, 77.5863536 13.0285724)",2439.0,0.742013994523882,0.9333333333333333,2,3,11,320,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.083333333333333,0.8615759050806205,0.6133252205658656,0.3486461819288105,0.4037724368725282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_26139254,2023-11-16 02:00:00,6,0,0,0,0,0,6,12.976750147842468,77.57646299116512,12.9769971167057,77.57646129371584,12977,77576,Upparpet,BTP040 - Elite Junction,Named Junction,residential,6.0,2562,osm_overpass_nearest_road,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,residential,"LINESTRING (77.5764555 12.9780131, 77.5764653 12.9778849, 77.5764745 12.9775456, 77.576502 12.9771196, 77.5765082 12.9770641, 77.5765114 12.9770102, 77.5765397 12.9762162, 77.5764481 12.9759669, 77.5761926 12.9755992, 77.576166 12.9755676)",2233.0,0.6793428658351081,0.9,2,3,11,320,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.083333333333333,0.32126559172497715,0.5111043504715547,0.3486461819288105,0.4037724368725282,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
osm_way_325436715,2023-11-16 02:00:00,7,0,0,0,0,0,7,12.991960235782026,77.58862880681458,12.991452731343438,77.5885572330766,12991,77588,High ground,BTP032 - Windsor Circle,Named Junction,secondary,9.0,1134,osm_overpass_nearest_road,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Palace Road,tertiary,"LINESTRING (77.5885678 12.9907672, 77.588569 12.990801, 77.5885524 12.9910347, 77.5885422 12.9911615, 77.588534 12.9914522, 77.5885847 12.9918899, 77.5886182 12.9921712, 77.588641 12.9923482, 77.5886772 12.9925216, 77.5887034 12.9926113, 77.5887587 12.9928206, 77.5887916 12.9929279, 77.5888436 12.9930735, 77.5888735 12.9931271)",1130.0,0.343778521448129,0.6166666666666667,2,3,11,320,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.083333333333333,1.197444478247642,2.6066321874049287,0.3486461819288105,0.4037724368725282,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
